,기사요약
378,"이날 행사에는 홍준표 국민의힘 대구시장 후보의 배우자인 이순삼씨, 서재헌 더불어민주당 대구시장 후보, 한민정 정의당 대구시장 후보, 이인선 국민의힘 대구 수성구을 국회의원 보궐선거 후보 등 4명이 참석했다행사에는 홍준표 국민의힘 대구시장후보의 배우자인 이순삼씨, 서재헌 더불어민주당 대구시장 후보, 한민정 정의당 대구시장 후보, 이인선 국민의힘 대구 수성구을 국회의원 보궐선거 후보가 참석했다행사에는 홍준표 국민의힘 대구시장후보의 배우자인 이순삼씨, 서재헌 더불어민주당 대구시장 후보, 한민정 정의당 대구시장 후보, 이인선 국민의힘 대구 수성구을 국회의원 보궐선거 후보가 참석했다행사에는 홍준표 국민의힘 대구시장후보의 배우자인 이순삼씨, 서재헌 더불어민주당 대구시장 후보, 한민정 정의당 대구시장 후보, 이인선 국민의힘 대구 수성구을 국회의원 보궐선거 후보가 참석했다"
379,"예전에 신촌역에서 전동차를 타려다 승강장 사이 틈에 휠체어 바퀴가 빠져 큰 사고가 날 뻔 했다는 겁니다# 시끌벅적 장애인 이동권 문제‥그래서 무엇이 문제?최근 전국장애인차별철폐연대(전장연)의 지하철 승하차 시위가 관심을 받고 있습니다지난달 29일 대통령직 인수위원회가 전장연 측을 만나 지하철 승하차 시위 중단을 요청했고, 전장연은 이동권, 탈시설, 평생교육 등을 위한 장애인 권리예산에 대한 입장을 장애인의 날인 어제까지 달라며 시위를 중단했습니다이동권에 대해서는 몇 가지 정책을 발표했지만, 장애인 콜택시 및 저상버스 완료 시기나 시외-고속버스 도입 계획 등에서 미흡했다고 전장연은 주장합니다마침 장애인의 날이었던 어제 뇌병변 장애인 박지호 씨, 그리고 지호 씨의 활동보조인 김인호 씨와 함께 대중교통인 지하철, 버스, 택시를 이용해봤습니다올해 서울시에선 장애인 콜택시 662대가 운영되고 있습니다게다가 서울시 장애인 콜택시를 타고 서울 권역 밖으로 이동할 수 없습니다경기도 장애인 콜택시 역시 경기도를 벗어날 수 없습니다그러면 휠체어 이용자들의 대중교통 이용이 더 나아질까요?지호 씨는 평소 버스를 거의 타지 않는다고 말했습니다휠체어 이용자가 탑승하려면 시간이 지연되고, 배차 시간이 늦어지니 기사들이 기계 고장 등을 핑계로 승차를 거부하는 것입니다"
380,"장애인이 대중교통을 타고 이동하는 일, 얼마나 힘든 일일까요?■ 반 뼘 틈에 휠체어 휘청…엘리베이터 없는 서울 지하철 역 21곳지하철 열차와 승강장 사이는 반 뼘 정도 되는 높이의 단차가 있습니다지하철 내 엘리베이터가 없는 역사일 경우 장애인은 수직 리프트를 타고 지상으로 이동해야 합니다이들 역은 엘리베이터가 없거나 지상부터 승강장까지 한 번에 이동할 수 없어 중간에 리프트 등을 이용해야 합니다"
381,"시 지역은  시내버스의 1/3, 32%가량을  저상버스로 운행하도록 하고 있지만 특히 충주와 제천은 기준을 크게 밑돌아  턱없이 부족합니다지방선거를 40여 일 앞두고 마련된  장애인 정책 토론회에서 첫손에 꼽은 문제도 단연 이동권 보장이었습니다"
382,"시 지역은  시내버스의 1/3, 32%가량을  저상버스로 운행하도록 하고 있지만 특히 충주와 제천은 기준을 크게 밑돌아  턱없이 부족합니다지방선거를 40여 일 앞두고 마련된  장애인 정책 토론회에서 첫손에 꼽은 문제도 단연 이동권 보장이었습니다"
383,"”   지난 3월29일 오전, 휠체어를 타고 서울지하철 4호선에 오른 중증 뇌성마비 장애인 문경희(53)씨의 발언이다‘국내 최장 걷기 전용 다리’라는 타이틀이 붙은 이 구조물에는 휠체어 장애인이 이용할 수 있는 경사로가 단 2곳뿐이었다‘국내 최장 걷기 전용 다리’라는 타이틀이 붙은 이 구조물에는 휠체어 장애인이 이용할 수 있는 경사로가 단 2곳뿐이었다나머지 노선은 휠체어를 타는 장애인이 이용할 수 없다는 의미다문 대표가 지난 6일 세종시청 앞 중앙차로 버스정류장에서 B1버스 노선의 저상버스 도입을 촉구하는 캠페인을 벌이고 있다문 대표가 장애인 콜택시 어플리케이션을 이용하는 모습문 대표가 서울역에서 KTX에 탑승하기 위해 휠체어 전용 리프트에 오르고 있다문 대표가 서울지하철 종로3가역 5호선 구간에서 3호선 구간으로 환승하는 과정에서 휠체어 리프트를 이용하고 있다"
384,"[박지호/뇌병변 장애인]""너무 넓어요[박지호/뇌병변 장애인]""어쩔 때는 빨리 오고, 어쩔 때는 너무 늦게 오고 그래요"
385,부산장애인자립생활센터총연합회가 제42회 장애인의 날인 20일 오후 부산시청 광장에서 '이동권 보장 촉구' 기자회견을 열고 있다
386,"박씨는 ""그나마 낮엔 빨리 잡히는 편""이라면서 ""사람들이 퇴근하는 저녁 시간엔 두세 시간을 기다려야 탈까 말까""라고 말했다장애인 콜택시 이용 절차 개요     ━   차량 배차도 불편 ""정부, 시스템 개선 나서야""      차량 배치 '알고리즘'도 수요·공급 불균형을 부추긴다장애인 콜택시 운전원 B씨는 ""용두동에서 혜화동까지 4km 정도로 거리가 멀지는 않다서울시에서 운행되는 장애인 콜택시 모습휠체어가 들어가는 프리미엄 택시를 확보하는 건 장애인 이동권 문제를 해결할 방안이 될 수 있다고 본다""라고 밝혔다"
387,"또 ""중장년 주간보호시설을 설립해 중장년 중증장애인에게 의료 서비스 지원 등 맞춤형 돌봄 서비스 지원체계를 마련하겠다""며 ""장애인 평생교육사업 지정 기관을 운영하겠다""고 강조했다"
388,"[영상구성][이광빈 기자]장애인들의 이동권 보장 시위에 대해 국민의힘 이준석 대표가 ""시민의 아침을 볼모로 잡는 부조리""라고 비판하면서 정치권과 시민사회에서 논란이 일어났습니다김 의원의 사과는 장애인 단체의 시위를 이렇게 평가한 국민의힘 이준석 대표 발언 이후 이뤄졌습니다이 대표는 장애인 단체가 지난해 12월부터 시작한 지하철 시위의 방식과 대상에 문제가 있다며 여러 차례 비판해왔습니다[이광빈 기자] 장애인 단체들은 왜 매일 아침 지하철 시위를 이어갔던 걸까요['지하철역서 휠체어 직접 타보니'…갈길 먼 장애인 이동권 / 홍정원 기자]출근길 지하철역 승강장에서는 삭발식이 한창입니다&lt;현장음&gt; ""전국장애인차별철폐연대의 휠체어가 승차하고 있습니다&lt;현장음&gt; ""엘리베이터를 4번을 탔는데 지하철을 갈아타려면 다시 리프트를 타야 한다고 합니다[코너:이광빈 기자]앞서 홍정원 기자가 직접 휠체어에 의존해 지하철을 탄 것을 보셨는데요'무의'가 무슨 의미인가요?활동하시는 동안 이동권이 많이 향상된걸 느끼셨나요?지금 장애인의 지하철 이동권에 대해 관심이 쏠려있는데, 다른 대중교통 이용 상황은 어떤가요?앞으로 장애인 이동권 확대와 관련해 활동 계획은 어떻습니까?[이광빈 기자] 앞서 보신 것처럼 장애인 단체가 이동권 보장을 요구해 온 장장 20년의 시간 동안 숱한 대책들이 나왔습니다시행령에는 장애인 콜택시 등 특별운송사업이 정부 보조금 제외 사업으로 지정돼 있습니다"
389,"20 교통약자와 장애인의 이동권 확보를 위한 시민대행진에서 당시 국회의원과 내무부 장관은 휠체어를 타고 대중교통을 이용하는 체험을 통해 장애인 이동권 확보의 필요성에 공감하였다ⓒ 김광일   장애인의 이동권 투쟁은 2001년 1월, 설을 맞아 역귀성한 장애인 노부부 중 한 명이 오이도역 장애인용 리프트를 이용하다 추락해 사망하면서 본격화됐다장애인·교통약자에 대한 이동권은 보장돼 왔는가?지하철 승강기 설치, 저상버스 보급, 장애인 콜택시 운영 등 장애인과 교통약자를 위한 이동시설이 증가되었음에도 불구하고 장애인은 왜 아직도 이동권을 보장하라는 목소리를 내어야만 할까?현재 전국 노선버스의 저상버스 보급률은 28"
390,"전국장애인차별철폐연대(전장연) 회원들과 김예지 국민의힘 의원이 28일 서울 종로구 경복궁역 3호선에서 장애인 이동권 보장·장애인 권리예산 반영을 요구하기 위해 열린 지하철 시위 '출근길 지하철 탑니다'를 위해 탑승하고 있다&lt;국회사진공동취재단, 연합뉴스&gt;    정치권에서 전국장애인차별철폐연대(전장연)의 출퇴근 시간 지하철 시위를 두고 '갑론을박'이 벌어지고 있는 가운데, 장애인 이동권 보장 실태에도 많은 관심이 쏠리고 있다국토교통부가 지난해 5월 펴낸 '교통약자 이동편의 실태조사 연구' 보고서에 따르면 2020년 전국 저상버스 보급률과 장애인 객차 비율은 각각 27"
391,"전장연 측이 '저상버스 도입 의무화를 기획재정부가 돈 문제로 반대한다""고 하자 ""기재부 혼내는 방법은 대선 성공밖에 없다""며 ""이동권에 계속 관심을 가지겠다""고 했단 겁니다[이준석/국민의힘 대표 : 다수의 불편을 야기해서 본인들의 뜻을 관철하는 것은 매우 비문명적이라고…]장애인 단체는 황당하다는 반응입니다"
392,"당장 오늘도 비장애인이지만 다리가 불편하거나, 짐이 많아 지하철역에서 엘리베이터 타신 분들 있으실 텐데요,이렇게 교통약자나 시민들이 당연하게 사용하고 있는 지하철 내 엘리베이터는 어떻게 보면 장애인들의 권리 투쟁으로 얻은 결과인 셈이죠"
393,"이들 단체는 기자회견을 마친 뒤 장애인 이동권 확충, 중증장애인 일상생활 지원, 자립생활 지원정책 확립 등 8개 분야 21개 세부정책이 담긴 제안서를 부산시에 전달했다"
394,"장애인 등 교통약자의 이동권 보장을 요구하는 전국장애인차별철폐연대(전장연)의 지하철 시위가 정치적 쟁점으로 번지자 정부가 뒤늦게 제도 개선에 나섰다정치권과 정부가 더욱 적극적으로 교통약자의 이동권 개선에 팔을 걷어야 한다는 지적이다2001년 오이도역, 2002년 발산역에서 장애인이 휠체어 리프트를 이용하다가 추락해 사망한 사고가 발생한 이후 장애인 등 교통약자의 이동권을 보장해야 한다는 주장이 장애인단체 등을 중심으로 제기됐다"
395,[사진=오영환 의원실][헤럴드경제=배두헌 기자] 박홍근 원내대표를 비롯한 더불어민주당 국회의원들이 6일 오전 휠체어를 타고 대중교통을 이용해 국회 출근하는 ‘휠체어 출근 챌린지’에 대거 참여했다진성준 더불어민주당 원내수석부대표가 6일 휠체어를 타고 지하철을 이용해 국회에 출근하고 있다
396,"5일 나라살림연구소의 '교통약자이동권 예산 분석 보고서'에 따르면 국토부는 올해 교통약자 이동편의 증진 사업(교통약자 사업) 예산으로 지난해 727억1000만원보다 2배 이상 증액된 1531억3500만원을 기재부에 요청했으나, 기재부가 30%에 달하는 440억7000만원을 삭감해 1090억6500만원이 국회에서 최종 확정됐다교통약자 이동편의 증진 예산은 저상버스 도입과 교통약자 이동편의 실태 조사, 특별 교통수단 도입 보조, BF인증 사업, 교통약자 장거리 이동 지원 등 6개 세부내역 사업으로 구성된 사업이다"
