,기사요약
201,"[KBS 부산] [앵커] 6·1 지방선거 부산시장 후보들의 공약을 비교·분석하는 기획보도 순서입니다정의당 김영진 후보는 맞벌이 가족 등 돌봄 수요를 파악해 조례를 제정해 지원하고,  노인 편의시설을 갖춘 주거시설을 확대하겠다고 공약했습니다민주당 변성완 후보는  특수고용과 플랫폼 노동자에게 고용보험을, 배달노동자에게는 산재보험금을 지원하고, 공공기관 비정규직을 모두 정규직으로 전환하겠다고 공약했습니다정의당 김영진 후보는 청소나 보건 등 필수 업무 노동자의 실태를 파악해 지원하고,  비정규직 등에 고용과 산재보험금을 지원하겠다고 공약했습니다KBS 부산 선거 보도 자문단은 후보들의 공약을 이렇게 평가했습니다"
202,"노금호씨가 전동 휠체어를 타고 서울역에서 대구행 KTX 열차에 탑승하고 있다‘덜컹노씨는 서울에서 대구로 돌아가기 위해 열차에 탔다리프트는 보행상 중증장애인(휠체어 사용자)이 열차 안까지 이동할 수 있도록 돕는 이동식 연결로다열차에 올라탄 노씨는 곧장 장애인석에 전동 휠체어를 세웠다KTX 특실 2호차의 1평 남짓한 화장실에 전동 휠체어가 가득 들어찼다노씨와 전씨의 자리는 언제나 KTX 특실 2호차 맨 앞전동 휠체어 사용자가 앉을 수 있는 자리는 열차 전체에서 이곳뿐이다휠체어 사용자 두 명까지 한 열차에 탈 수 있단 의미다휠체어 장애인 3명은 함께 탈 수 없는 기차모두가 노씨 같진 않다진짜 문제는 휠체어 사용자 3명 이상이 함께 움직일 때 생긴다울산 남구에 사는 휠체어 사용자 권명길(37)씨는 서울에 갈 때 일행 둘과 함께 KTX를 이용한 경험이 있다“KTX 열차에 전동 휠체어 2대까지 타는 건 문제가 없어요안동역에서 다음 열차를 6시간이나 기다리고서야 울산 집으로 돌아갔다3대 모두 저상버스가 아니다타지역에서 오는 휠체어 사용자가 대중교통으로 시내에 들어오기란 쉽지 않다버스당 휠체어 2대가 탑승할 수 있다권씨는 지난해 초 부산에서 서울로 가는 고속버스를 타려고 했지만, 출발 시간에 놀랐다취재팀은 4월 25일과 27일의 고속버스 서울-부산 노선 휠체어 좌석을 예매해봤다22일 오전 고속버스 휠체어 좌석 예매 웹페이지에 접속했다3일 뒤 서울에서 부산으로 가는 휠체어 좌석 예약을 선택했지만, 예약할 수 없었다4개 노선의 휠체어 좌석 시간표도 확인할 수 없었다"
203,"특히 정의당 김영진 후보는 동부산의료원을 설립하겠다고 밝혔는데, 현재 논의되고 있는 제2보험자병원 설립 추진에 따른 우려를 잠재우고 부산시가 직접 책임지고 설립하겠다는 의미로 보여 더욱 긍정적으로 평가된다박형준 후보의 아동 응급 병원과 시립 아동병원 설립 공약도 긍정적으로 평가된다변성완 후보의 암치료자 에프터케어 행정 서비스 제공 사업은 간호간병통합서비스가 확대되는 정책의 흐름과 간병비 부담 등에 사회적 관심이 높은 상황을 고려할 때 시의적절한 사업으로 평가된다사회적 돌봄을 강화하겠다는 의미의 구군별 정신장애인 그룹홈과 사회복귀이용시설 설치, 발달장애인 활동 보조 추가 지원, 발달장애인 주간 활동 서비스 지원 강화 공약은 더욱 적극적으로 추진될 필요가 있어 보인다반면 박형준 후보는 사회적 돌봄과 관련한 공약이 보이지 않는다박형준 후보는 의료서비스 관련한 정보통신기술(ICT) 공약이 많다"
204,"김 후보는 부산교통공사를 확대한 '통합 대중교통 운영 공단'을 만들어 버스 완전 공영제를 실현하고 도시철도와 BRT 버스, 지선버스, 트램까지 통합적으로 운영해 시민의 이동권을 보장해야 한다""고 말했다"
205,"도움말 플레이어 URL 복사 레이어 닫기[KBS 부산] [앵커] 6·1 지방선거 부산시장 후보들의 공약을 비교·분석하는 기획보도 두번째 순서입니다부산 인구 절반 이상이 복지 혜택이 필요한 저소득층과 고령층, 이른바 '복지 수요자'인데요, 후보들에게 취약 계층을 지원할 대책을 물었습니다정의당 김영진 후보는 맞벌이 가족 등 돌봄 수요를 파악해 조례를 제정해 지원하고,  노인 편의시설을 갖춘 주거시설을 확대하겠다고 공약했습니다민주당 변성완 후보는  특수고용과 플랫폼 노동자에게 고용보험을, 배달노동자에게는 산재보험금을 지원하고, 공공기관 비정규직을 모두 정규직으로 전환하겠다고 공약했습니다정의당 김영진 후보는 청소나 보건 등 필수 업무 노동자의 실태를 파악해 지원하고,  비정규직 등에 고용과 산재보험금을 지원하겠다고 공약했습니다KBS 부산 선거 보도 자문단은 후보들의 공약을 이렇게 평가했습니다"
206,"(사진=부산시 제공) *재판매 및 DB 금지[부산=뉴시스]백재현 기자 = 부산시는 대중교통 서비스 품질 제고와 교통약자 편의 증진을 위해 올해 저상버스 171대와 버스정보안내기 95대를 추가로 도입한다고 29일 밝혔다조영태 부산시 교통국장은 “시는 장애인과 노약자, 임산부, 어린이 등 교통약자들이 안전하고 편리하게 대중교통을 이용할 수 있도록 교통약자 중심의 저상버스 도입을 확대하고 있다”라며, “이와 함께, 실시간 버스정보 안내 등 버스 이용시민들의 편의 증대를 위한 버스정보안내기 설치도 지속적으로 확대해 나가겠다”라고 말했다"
207,"경남지사 선거에 나선 여야 후보 역시 이런 상황을 인식하듯 도정을 바로 세워 경제를 회복시키겠다는 공약을 1순위로 내걸었다6·1 지방선거를 나흘 앞둔(28일 기준) 가운데 경남지사 후보들의 공약을 자세하게 정리했다민주 양문석, 김경수 도정 계승 '부울경 메가시티' 완성더불어민주당 양문석 후보는 '기본이 강한 경남, 거침없이 양문석'을 구호를 간판으로, 전임 김경수 도정의 연속성을 추구하고 있다양 후보의 출마 선언문을 보더라도 '김경수'를 8번이나 언급하는 등 그의 정책을 계승·발전시키겠다는 의지가 강했다최근 양 후보는 여전히 논란이자 뜨거운 감자인 도청사 진주 이전 카드를 꺼내 들며 서부경남 표심을 자극했다경남을 방위·우주항공산업의 핵심 거점지역으로도 만든다국힘 박완수, '경남투자청' 연간 10조 원 유치·12만 개 일자리 국민의힘 박완수 후보는 '경남이 키운 준비된 도지사'를 자신의 구호로 삼았다서부경남 공공병원 등 권역별 공공의료 기능을 강화하고 소아전문 응급의료센터와 의과대학도 유치하겠다고 약속했다정의 여영국, 노동부지사·노동국 신설·공공의료 1번지정의당 여영국 후보는 '일하는 사람들의 도지사'가 구호다여 후보는 ""일하는 사람을 우선하는, 노동의 가치를 우선 반영하는 정치와 행정을 만들어 내겠다""라고 했다국공립 어린이집 비율 확대, 읍면동 사무소를 통합돌봄센터로 기능 전면 개편, 경남형 주치의제, 아동·청소년 무상의료 실현을 위한 병원비 연간 100만 원 상한제 도입, 창원대 공공의대 신설, 청년 가구 월세 지원, 공공임대주택·공공자가주택공급 등이다경남학생인권조례 제정 재추진, 인권보장조례를 차별금지 및 인권증진조례로 강화, 도지사 직속 젠더담당관 설치, 버스 교체 때 친환경 저상버스 100% 도입, 반려동물 공공보건소 설립, 반려동물 놀이터 설치 등으로 행복한 경남을 만들겠다고 했다통일 최진석, 경남을 친환경 전기차 메가시티로 통일한국당 최진석 후보는 '친환경 전기차 산업'의 전도사를 자처하고 있다경남을 하나의 초광역적 전기차 메가시티로 만들겠다는 포부다GM·테슬라·애플·소니 등의 해외 CEO를 만나 전기차 생산·수출기지를 유치하겠다고 약속했다"
208,"김종진 기자 kjj1761@여야 3당 부산시장 후보들은 6·1 지방선거 사전투표를 하루 앞둔 26일 숨 가쁜 일정을 소화하며 막판 지지세 결집과 정책 경쟁력 강화에 나섰다변성완, 10개 일정 소화 표심 다지기박형준, 남·해운대 구청장 후보 지원김영진, 노동자 많은 사하 찾아 유세더불어민주당 변성완 부산시장 후보는 이날 하루에만 총 10개의 일정을 소화하며 막바지 표심 끌어안기에 나섰다아울러 변 후보는 박재호, 최인호, 전재수 등 상임선대위원장단, 지역위원장들과 함께 부산시의회 브리핑룸에서 기자회견을 열고 “민주당이 잘못한 것이 많고, 더 반성하고 쇄신할 것을 약속드리고 투표를 꼭 좀 해 달라고 부탁드린다”며 사전투표를 독려했다부인과 함께 부산시청 등대광장에서 사전투표 참여를 독려하는 더불어민주당 변성완(왼쪽) 후보, 남구 대연사거리에서 유세를 하는 국민의힘 박형준(가운데) 후보, 부산시의회 브리핑룸에서 대중교통체계전환 기자회견을 하는 정의당 김영진 후보"
209,"장애인 이동권 체험 [연합뉴스 자료사진]    (부산=연합뉴스) 김선호 기자 = 부산시인권위원회는 17일 부산 시민의 3분의 1에 해당하는 이동약자의 이동권, 보행권을 보장하는 정책을 수립하라고 부산시에 권고했다부산인권위는 이동약자의 보행자 보호구역 지정, 부산시민 보행환경 권리장전 실천을 위한 민관협력체 설치, 행정·공공기관 접근성 강화 등도 권고했다"
210,"부울경 9월 15일까지 시범 운영… 공무원 통근용도 운행12일부터 시범 운영에 들어간 수소 고상버스진주에서 출발하는 수소 고상버스는 창원, 부산, 울산을 거쳐서 다시 진주로 돌아오며 1일 335㎞를 주행한다"
211,"김해-삼각지역-천막 11시간 거리에서 ‘70번째 삭발’ 조효영 소장133명 장애인·비장애인 삭발투쟁‘장애인권리예산’ 보장 요구 삭발식 100일차를 맞은 30일 오전 9시께 서울지하철 4호선 삼각지역에서 박경석 전장연 상임공동대표가 발언하는 도중 뒤쪽으로 그동안 삭발식에 참여자들의 사진을 모은 펼침막이 보인다매일 평일 아침 ‘장애인권리예산’ 보장을 요구하는 삭발식이 지하철 4호선 삼각지역 승강장에서 이어지고 있지만, 정부는 지금까지 구체적인 입장은 내놓지 않고 있다그해 11월 돌아가신 어머니를 생각하면 조 소장은 지금도 가슴이 저민다지난 7월14일 서울 지하철 삼각지역 승강장에서 70번째 삭발자로 나선 조효영(52) 김해장애인자립생활센터 소장지난해 12월부터 출근길 지하철 시위와 삭발식 현장을 촬영하고 영상 편집을 담당하는 민아영(29) 전장연 활동가는 “이젠 이 삭발식을 중단할 수는 없게 된 것 같다”고 했다23살부터 장애운동을 한 민 활동가는 최근 지하철 출근길 시위와 삭발식을 통해 지난 21년 동안 쌓여왔던 장애인 활동가들의 차별 저항 의지가 강하게 표출되는 것을 느낀다고 했다"
212,"환경부와 부산·울산시, 경남도, 현대자동차가 함께하는 이번 사업은 장거리용 수소 버스를 양산하기 전 실제 도로에서 시범 운행하는 것이 골자다수소를 연료로 하는 시내버스(저상형)는 있지만, 시외를 오가는 광역버스(고상형)는 처음이다이 수소버스는 한번 충전 시 주행거리가 660km에 달한다"
213,"0% 줄어든 55조9천억원 규모로 편성했다고 30일 밝혔다정부세종청사 국토교통부 전경수도권광역급행철도(GTX) 등 필수 교통망 확충과 선제적 안전관리 강화, 교통약자 보호 등 민생사업과 모빌리티 등 미래 혁신 사업에 투자를 확대한다는 방침이다주거복지 분야는 주택도시기금 33조3천85억원과 주거급여 등 일반회계 2조7천238억원 등 총 36조원을 편성했다주택구입·전세자금(융자) 예산은 올해보다 16% 늘어난 11조570억원으로 편성했다국토부는 수도권 주민의 ‘30분 출퇴근’ 국정과제 실현을 위해 GTX 적기 준공을 착실히 지원한다새로운 미래혁신 산업을 지원하기 위해 미래혁신에 1조5천461억원, 국토교통 연구개발(R&D)에 5천570억원을 투자한다국토교통 분야 미래혁신 기술의 획기적 진보와 국민안전 확보를 지원하는 95개 R&D 사업에 5천570억원을 투입한다"
